date,cash_type,money,coffee_name
2024-11-04,card,35.76,Latte
2024-11-04,card,30.86,Americano with Milk
2024-11-04,card,35.76,Latte
2024-11-04,card,35.76,Cocoa
2024-11-04,card,35.76,Cocoa
2024-11-04,card,25.96,Americano
2024-11-05,card,35.76,Latte
2024-11-05,card,35.76,Latte
2024-11-05,card,35.76,Cocoa
2024-11-05,card,30.86,Americano with Milk
2024-11-05,card,30.86,Americano with Milk
2024-11-05,card,35.76,Cocoa
2024-11-05,card,35.76,Latte
2024-11-05,card,30.86,Americano with Milk
2024-11-05,card,35.76,Cappuccino
2024-11-05,card,35.76,Cappuccino
2024-11-05,card,35.76,Cocoa
2024-11-05,card,30.86,Americano with Milk
2024-11-05,card,35.76,Cocoa
2024-11-05,card,35.76,Cappuccino
2024-11-05,card,35.76,Hot Chocolate
2024-11-05,card,35.76,Hot Chocolate
2024-11-05,card,35.76,Cappuccino
2024-11-06,card,35.76,Cappuccino
2024-11-06,card,35.76,Latte
2024-11-06,card,21.06,Espresso
2024-11-06,card,25.96,Americano
2024-11-06,card,35.76,Hot Chocolate
2024-11-06,card,35.76,Cappuccino
2024-11-06,card,35.76,Hot Chocolate
2024-11-06,card,35.76,Latte
2024-11-07,card,35.76,Hot Chocolate
2024-11-07,card,35.76,Latte
2024-11-07,card,35.76,Cocoa
2024-11-07,card,35.76,Latte
2024-11-07,card,25.96,Americano
2024-11-07,card,35.76,Latte
2024-11-07,card,25.96,Americano
2024-11-08,card,35.76,Latte
2024-11-08,card,30.86,Americano with Milk
2024-11-08,card,25.96,Americano
2024-11-08,card,35.76,Cappuccino
2024-11-08,card,35.76,Latte
2024-11-08,card,25.96,Americano
2024-11-08,card,30.86,Americano with Milk
2024-11-08,card,35.76,Hot Chocolate
2024-11-08,card,35.76,Hot Chocolate
2024-11-08,card,35.76,Hot Chocolate
2024-11-08,card,35.76,Latte
2024-11-08,card,30.86,Americano with Milk
2024-11-09,card,35.76,Hot Chocolate
2024-11-09,card,25.96,Cortado
2024-11-09,card,30.86,Americano with Milk
2024-11-09,card,35.76,Latte
2024-11-09,card,35.76,Hot Chocolate
2024-11-09,card,35.76,Hot Chocolate
2024-11-09,card,35.76,Hot Chocolate
2024-11-09,card,25.96,Americano
2024-11-09,card,25.96,Cortado
2024-11-09,card,35.76,Cocoa
2024-11-09,card,25.96,Americano
2024-11-09,card,35.76,Latte
2024-11-09,card,35.76,Cocoa
2024-11-09,card,25.96,Americano
2024-11-09,card,25.96,Americano
2024-11-09,card,35.76,Latte
2024-11-09,card,30.86,Americano with Milk
2024-11-10,card,35.76,Hot Chocolate
2024-11-10,card,25.96,Americano
2024-11-10,card,35.76,Cocoa
2024-11-10,card,35.76,Cappuccino
2024-11-10,card,35.76,Hot Chocolate
2024-11-10,card,35.76,Cappuccino
2024-11-11,card,25.96,Cortado
2024-11-11,card,35.76,Hot Chocolate
2024-11-11,card,30.86,Americano with Milk
2024-11-11,card,35.76,Cappuccino
2024-11-11,card,35.76,Cappuccino
2024-11-11,card,35.76,Latte
2024-11-11,card,35.76,Hot Chocolate
2024-11-11,card,35.76,Latte
2024-11-11,card,35.76,Cappuccino
2024-11-11,card,35.76,Latte
2024-11-12,card,35.76,Latte
2024-11-12,card,35.76,Latte
2024-11-12,card,35.76,Hot Chocolate
2024-11-12,card,35.76,Hot Chocolate
2024-11-12,card,35.76,Latte
2024-11-12,card,35.76,Latte
2024-11-12,card,35.76,Cocoa
2024-11-12,card,35.76,Cappuccino
2024-11-12,card,35.76,Cocoa
2024-11-13,card,30.86,Americano with Milk
2024-11-13,card,35.76,Latte
2024-11-13,card,30.86,Americano with Milk
2024-11-13,card,30.86,Americano with Milk
2024-11-13,card,35.76,Latte
2024-11-13,card,30.86,Americano with Milk
2024-11-14,card,35.76,Cappuccino
2024-11-14,card,35.76,Latte
2024-11-14,card,25.96,Americano
2024-11-14,card,21.06,Espresso
2024-11-14,card,35.76,Cappuccino
2024-11-14,card,30.86,Americano with Milk
2024-11-14,card,35.76,Latte
2024-11-14,card,35.76,Cocoa
2024-11-14,card,35.76,Hot Chocolate
2024-11-14,card,35.76,Hot Chocolate
2024-11-14,card,35.76,Latte
2024-11-14,card,35.76,Latte
2024-11-14,card,35.76,Hot Chocolate
2024-11-14,card,35.76,Cappuccino
2024-11-15,card,30.86,Americano with Milk
2024-11-15,card,25.96,Americano
2024-11-15,card,35.76,Cocoa
2024-11-15,card,35.76,Cocoa
2024-11-15,card,35.76,Latte
2024-11-15,card,30.86,Americano with Milk
2024-11-15,card,30.86,Americano with Milk
2024-11-15,card,35.76,Hot Chocolate
2024-11-15,card,30.86,Americano with Milk
2024-11-15,card,30.86,Americano with Milk
2024-11-15,card,35.76,Latte
2024-11-16,card,25.96,Cortado
2024-11-16,card,25.96,Cortado
2024-11-16,card,35.76,Hot Chocolate
2024-11-16,card,30.86,Americano with Milk
2024-11-16,card,35.76,Latte
2024-11-16,card,25.96,Americano
2024-11-16,card,30.86,Americano with Milk
2024-11-16,card,35.76,Latte
2024-11-16,card,35.76,Latte
2024-11-16,card,35.76,Latte
2024-11-16,card,35.76,Latte
2024-11-16,card,30.86,Americano with Milk
2024-11-16,card,35.76,Cappuccino
2024-11-17,card,30.86,Americano with Milk
2024-11-17,card,30.86,Americano with Milk
2024-11-17,card,30.86,Americano with Milk
2024-11-17,card,25.96,Americano
2024-11-17,card,35.76,Hot Chocolate
2024-11-17,card,35.76,Latte
2024-11-17,card,35.76,Hot Chocolate
2024-11-17,card,35.76,Latte
2024-11-17,card,35.76,Hot Chocolate
2024-11-18,card,35.76,Latte
2024-11-18,card,35.76,Latte
2024-11-18,card,35.76,Latte
2024-11-18,card,30.86,Americano with Milk
2024-11-18,card,30.86,Americano with Milk
2024-11-18,card,35.76,Latte
2024-11-19,card,30.86,Americano with Milk
2024-11-19,card,35.76,Cocoa
2024-11-19,card,30.86,Americano with Milk
2024-11-19,card,35.76,Latte
2024-11-19,card,21.06,Espresso
2024-11-19,card,35.76,Latte
2024-11-19,card,35.76,Cocoa
2024-11-19,card,35.76,Cocoa
2024-11-19,card,35.76,Cappuccino
2024-11-19,card,35.76,Cappuccino
2024-11-19,card,35.76,Latte
2024-11-20,card,30.86,Americano with Milk
2024-11-20,card,35.76,Latte
2024-11-20,card,35.76,Cappuccino
2024-11-20,card,35.76,Hot Chocolate
2024-11-21,card,35.76,Latte
2024-11-21,card,25.96,Cortado
2024-11-21,card,35.76,Cocoa
2024-11-21,card,35.76,Cocoa
2024-11-21,card,35.76,Latte
2024-11-21,card,35.76,Hot Chocolate
2024-11-21,card,25.96,Cortado
2024-11-21,card,30.86,Americano with Milk
2024-11-22,card,35.76,Latte
2024-11-22,card,35.76,Latte
2024-11-22,card,35.76,Cappuccino
2024-11-22,card,35.76,Latte
2024-11-22,card,35.76,Cocoa
2024-11-22,card,35.76,Hot Chocolate
2024-11-23,card,35.76,Cappuccino
2024-11-23,card,25.96,Cortado
2024-11-23,card,35.76,Latte
2024-11-23,card,25.96,Cortado
2024-11-23,card,35.76,Hot Chocolate
2024-11-23,card,25.96,Americano
2024-11-23,card,35.76,Latte
2024-11-23,card,25.96,Americano
2024-11-24,card,35.76,Latte
2024-11-25,card,35.76,Latte
2024-11-25,card,30.86,Americano with Milk
2024-11-25,card,35.76,Latte
2024-11-25,card,35.76,Cappuccino
2024-11-25,card,25.96,Cortado
2024-11-25,card,35.76,Cappuccino
2024-11-25,card,35.76,Latte
2024-11-25,card,30.86,Americano with Milk
2024-11-25,card,35.76,Hot Chocolate
2024-11-25,card,35.76,Hot Chocolate
2024-11-25,card,35.76,Hot Chocolate
2024-11-26,card,35.76,Cocoa
2024-11-26,card,35.76,Latte
2024-11-26,card,35.76,Cocoa
2024-11-26,card,25.96,Americano
2024-11-26,card,35.76,Cocoa
2024-11-26,card,35.76,Latte
2024-11-26,card,35.76,Latte
2024-11-26,card,25.96,Americano
2024-11-26,card,30.86,Americano with Milk
2024-11-26,card,35.76,Cocoa
2024-11-28,card,35.76,Cappuccino
2024-11-28,card,30.86,Americano with Milk
2024-11-28,card,30.86,Americano with Milk
2024-11-28,card,35.76,Latte
2024-11-28,card,35.76,Cappuccino
2024-11-28,card,35.76,Latte
2024-11-29,card,35.76,Cocoa
2024-11-29,card,35.76,Latte
2024-11-29,card,30.86,Americano with Milk
2024-11-29,card,30.86,Americano with Milk
2024-11-29,card,30.86,Americano with Milk
2024-11-29,card,35.76,Latte
2024-11-29,card,35.76,Cocoa
2024-11-30,card,35.76,Hot Chocolate
2024-11-30,card,35.76,Cocoa
2024-11-30,card,25.96,Americano
2024-11-30,card,35.76,Cocoa
2024-11-30,card,30.86,Americano with Milk
2024-11-30,card,30.86,Americano with Milk
2024-12-01,card,35.76,Cocoa
2024-12-01,card,35.76,Cappuccino
2024-12-01,card,30.86,Americano with Milk
2024-12-01,card,30.86,Americano with Milk
2024-12-01,card,30.86,Americano with Milk
2024-12-01,card,30.86,Americano with Milk
2024-12-01,card,35.76,Cocoa
2024-12-01,card,35.76,Latte
2024-12-01,card,35.76,Latte
2024-12-01,card,35.76,Latte
2024-12-01,card,35.76,Latte
2024-12-01,card,30.86,Americano with Milk
2024-12-01,card,30.86,Americano with Milk
2024-12-01,card,30.86,Americano with Milk
2024-12-02,card,25.96,Cortado
2024-12-02,card,35.76,Latte
2024-12-02,card,25.96,Americano
2024-12-02,card,30.86,Americano with Milk
2024-12-02,card,35.76,Cocoa
2024-12-02,card,21.06,Espresso
2024-12-02,card,35.76,Cappuccino
2024-12-02,card,25.96,Americano
2024-12-02,card,35.76,Cappuccino
2024-12-03,card,30.86,Americano with Milk
2024-12-03,card,35.76,Latte
2024-12-03,card,30.86,Americano with Milk
2024-12-03,card,30.86,Americano with Milk
2024-12-03,card,30.86,Americano with Milk
2024-12-03,card,30.86,Americano with Milk
2024-12-03,card,35.76,Cocoa
2024-12-03,card,35.76,Cappuccino
2024-12-03,card,35.76,Cappuccino
2024-12-03,card,35.76,Hot Chocolate
2024-12-03,card,30.86,Americano with Milk
2024-12-03,card,35.76,Latte
2024-12-03,card,25.96,Americano
2024-12-04,card,30.86,Americano with Milk
2024-12-04,card,25.96,Cortado
2024-12-04,card,35.76,Latte
2024-12-04,card,35.76,Latte
2024-12-04,card,25.96,Americano
2024-12-04,card,35.76,Hot Chocolate
2024-12-04,card,30.86,Americano with Milk
2024-12-04,card,30.86,Americano with Milk
2024-12-04,card,35.76,Hot Chocolate
2024-12-04,card,30.86,Americano with Milk
2024-12-05,card,35.76,Cappuccino
2024-12-05,card,25.96,Americano
2024-12-05,card,35.76,Latte
2024-12-05,card,35.76,Latte
2024-12-05,card,35.76,Latte
2024-12-05,card,30.86,Americano with Milk
2024-12-05,card,25.96,Cortado
2024-12-05,card,25.96,Americano
2024-12-05,card,30.86,Americano with Milk
2024-12-06,card,35.76,Hot Chocolate
2024-12-06,card,35.76,Latte
2024-12-06,card,35.76,Hot Chocolate
2024-12-06,card,35.76,Latte
2024-12-07,card,25.96,Americano
2024-12-07,card,30.86,Americano with Milk
2024-12-07,card,35.76,Cappuccino
2024-12-07,card,25.96,Americano
2024-12-07,card,30.86,Americano with Milk
2024-12-07,card,35.76,Latte
2024-12-08,card,30.86,Americano with Milk
2024-12-08,card,25.96,Cortado
2024-12-08,card,35.76,Latte
2024-12-08,card,35.76,Cappuccino
2024-12-08,card,25.96,Cortado
2024-12-08,card,21.06,Espresso
2024-12-08,card,35.76,Cappuccino
2024-12-08,card,35.76,Cappuccino
2024-12-08,card,30.86,Americano with Milk
2024-12-08,card,30.86,Americano with Milk
2024-12-08,card,30.86,Americano with Milk
2024-12-09,card,35.76,Cocoa
2024-12-09,card,35.76,Cappuccino
2024-12-09,card,25.96,Americano
2024-12-09,card,30.86,Americano with Milk
2024-12-09,card,25.96,Cortado
2024-12-10,card,35.76,Hot Chocolate
2024-12-10,card,25.96,Cortado
2024-12-11,card,35.76,Cocoa
2024-12-11,card,35.76,Latte
2024-12-11,card,21.06,Espresso
2024-12-11,card,35.76,Latte
2024-12-11,card,25.96,Cortado
2024-12-11,card,35.76,Latte
2024-12-11,card,35.76,Hot Chocolate
2024-12-12,card,35.76,Cocoa
2024-12-12,card,35.76,Cocoa
2024-12-12,card,21.06,Espresso
2024-12-12,card,25.96,Americano
2024-12-12,card,25.96,Americano
2024-12-12,card,30.86,Americano with Milk
2024-12-12,card,21.06,Espresso
2024-12-13,card,35.76,Cappuccino
2024-12-13,card,35.76,Cappuccino
2024-12-13,card,35.76,Cocoa
2024-12-13,card,35.76,Hot Chocolate
2024-12-13,card,25.96,Americano
2024-12-13,card,25.96,Americano
2024-12-13,card,35.76,Latte
2024-12-13,card,35.76,Hot Chocolate
2024-12-14,card,35.76,Latte
2024-12-14,card,30.86,Americano with Milk
2024-12-14,card,35.76,Cocoa
2024-12-14,card,25.96,Americano
2024-12-14,card,35.76,Cappuccino
2024-12-14,card,25.96,Americano
2024-12-14,card,25.96,Americano
2024-12-14,card,30.86,Americano with Milk
2024-12-14,card,35.76,Cocoa
2024-12-14,card,25.96,Americano
2024-12-14,card,25.96,Americano
2024-12-15,card,35.76,Latte
2024-12-15,card,35.76,Cocoa
2024-12-15,card,35.76,Hot Chocolate
2024-12-16,card,30.86,Americano with Milk
2024-12-16,card,35.76,Latte
2024-12-16,card,35.76,Hot Chocolate
2024-12-16,card,35.76,Cocoa
2024-12-16,card,35.76,Latte
2024-12-16,card,35.76,Hot Chocolate
2024-12-16,card,30.86,Americano with Milk
2024-12-16,card,35.76,Latte
2024-12-17,card,35.76,Cappuccino
2024-12-17,card,35.76,Cocoa
2024-12-17,card,35.76,Cocoa
2024-12-17,card,25.96,Americano
2024-12-17,card,30.86,Americano with Milk
2024-12-17,card,35.76,Cappuccino
2024-12-17,card,25.96,Cortado
2024-12-18,card,35.76,Cappuccino
2024-12-18,card,35.76,Latte
2024-12-18,card,30.86,Americano with Milk
2024-12-18,card,35.76,Latte
2024-12-19,card,35.76,Cappuccino
2024-12-19,card,35.76,Hot Chocolate
2024-12-19,card,30.86,Americano with Milk
2024-12-19,card,21.06,Espresso
2024-12-19,card,35.76,Hot Chocolate
2024-12-19,card,35.76,Cappuccino
2024-12-19,card,30.86,Americano with Milk
2024-12-19,card,35.76,Hot Chocolate
2024-12-19,card,35.76,Latte
2024-12-19,card,35.76,Cappuccino
2024-12-20,card,25.96,Cortado
2024-12-20,card,35.76,Cappuccino
2024-12-20,card,35.76,Cappuccino
2024-12-20,card,30.86,Americano with Milk
2024-12-20,card,21.06,Espresso
2024-12-20,card,25.96,Cortado
2024-12-20,card,35.76,Cappuccino
2024-12-20,card,30.86,Americano with Milk
2024-12-20,card,25.96,Cortado
2024-12-21,card,35.76,Hot Chocolate
2024-12-21,card,35.76,Latte
2024-12-21,card,35.76,Latte
2024-12-21,card,25.96,Americano
2024-12-21,card,35.76,Latte
2024-12-21,card,35.76,Cappuccino
2024-12-21,card,30.86,Americano with Milk
2024-12-21,card,35.76,Cocoa
2024-12-21,card,25.96,Cortado
2024-12-21,card,35.76,Hot Chocolate
2024-12-21,card,35.76,Latte
2024-12-21,card,25.96,Cortado
2024-12-21,card,25.96,Cortado
2024-12-21,card,25.96,Cortado
2024-12-21,card,30.86,Americano with Milk
2024-12-22,card,35.76,Cocoa
2024-12-22,card,25.96,Cortado
2024-12-22,card,35.76,Hot Chocolate
2024-12-22,card,35.76,Cappuccino
2024-12-22,card,35.76,Hot Chocolate
2024-12-22,card,35.76,Cappuccino
2024-12-22,card,35.76,Hot Chocolate
2024-12-23,card,30.86,Americano with Milk
2024-12-23,card,25.96,Cortado
2024-12-23,card,35.76,Latte
2024-12-23,card,30.86,Americano with Milk
2024-12-23,card,25.96,Cortado
2024-12-23,card,35.76,Cappuccino
2024-12-23,card,30.86,Americano with Milk
2024-12-23,card,35.76,Latte
2024-12-23,card,35.76,Latte
2024-12-23,card,25.96,Cortado
2024-12-24,card,25.96,Cortado
2024-12-24,card,35.76,Hot Chocolate
2024-12-24,card,35.76,Latte
2024-12-24,card,30.86,Americano with Milk
2024-12-24,card,21.06,Espresso
2024-12-24,card,35.76,Cappuccino
2024-12-24,card,35.76,Hot Chocolate
2024-12-25,card,25.96,Americano
2024-12-25,card,35.76,Latte
2024-12-25,card,35.76,Latte
2024-12-25,card,30.86,Americano with Milk
2024-12-25,card,25.96,Americano
2024-12-25,card,30.86,Americano with Milk
2024-12-25,card,35.76,Cappuccino
2024-12-25,card,35.76,Cocoa
2024-12-25,card,35.76,Cocoa
2024-12-25,card,35.76,Cappuccino
2024-12-25,card,30.86,Americano with Milk
2024-12-25,card,35.76,Latte
2024-12-26,card,35.76,Cappuccino
2024-12-26,card,21.06,Espresso
2024-12-27,card,25.96,Cortado
2024-12-27,card,35.76,Cocoa
2024-12-27,card,25.96,Cortado
2024-12-27,card,30.86,Americano with Milk
2024-12-27,card,35.76,Latte
2024-12-27,card,25.96,Americano
2024-12-27,card,30.86,Americano with Milk
2024-12-27,card,25.96,Americano
2024-12-28,card,30.86,Americano with Milk
2024-12-28,card,25.96,Cortado
2024-12-28,card,35.76,Latte
2024-12-28,card,25.96,Cortado
2024-12-28,card,35.76,Latte
2024-12-28,card,35.76,Cappuccino
2024-12-28,card,35.76,Hot Chocolate
2024-12-28,card,35.76,Cappuccino
2024-12-29,card,25.96,Cortado
2024-12-29,card,21.06,Espresso
2024-12-29,card,25.96,Americano
2024-12-29,card,25.96,Cortado
2024-12-29,card,21.06,Espresso
2024-12-29,card,25.96,Cortado
2024-12-29,card,35.76,Hot Chocolate
2024-12-29,card,35.76,Latte
2024-12-30,card,35.76,Latte
2024-12-30,card,25.96,Cortado
2024-12-30,card,30.86,Americano with Milk
2024-12-30,card,35.76,Latte
2024-12-30,card,25.96,Americano
2024-12-30,card,30.86,Americano with Milk
2024-12-30,card,35.76,Cappuccino
2024-12-30,card,35.76,Hot Chocolate
2024-12-30,card,30.86,Americano with Milk
2024-12-31,card,35.76,Cappuccino
2024-12-31,card,25.96,Cortado
2024-12-31,card,35.76,Cocoa
2024-12-31,card,30.86,Americano with Milk
2024-12-31,card,30.86,Americano with Milk
2024-12-31,card,30.86,Americano with Milk
2024-12-31,card,35.76,Hot Chocolate
2024-12-31,card,35.76,Cappuccino
2024-12-31,card,35.76,Latte
2024-12-31,card,30.86,Americano with Milk
2024-12-31,card,35.76,Cappuccino
2024-12-31,card,35.76,Latte
2024-12-31,card,21.06,Espresso
2024-12-31,card,25.96,Cortado
2024-12-31,card,25.96,Americano
2024-12-31,card,35.76,Cappuccino
